"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-05-25,10.5,2023-05-25,0,1,1,1,"skistodiaptomus_oregonensis",1,2,0.861,20,113.416666666667,0.155944055944048,35.8854166666667,25.3854166666667
2023-05-25,10.5,2023-05-25,0,1,1,1,"leptodiaptomus_minutus",2,5,0.667,14,90.7666666666667,0.19003496503497,32.0347222222222,21.5347222222222
2023-05-25,10.5,2023-05-25,0,1,1,1,"leptodiaptomus_sicilis",3,6,0.916,NA,90.1666666666667,0.19003496503497,31.9136904761905,21.4136904761905
2023-05-25,10.5,2023-05-25,0,1,1,1,"skistodiaptomus_oregonensis",4,8,0.948,NA,84.0333333333333,0.19895104895105,30.7800925925926,20.2800925925926
2023-05-25,10.5,2023-05-25,0,1,1,1,"skistodiaptomus_oregonensis",5,3,1.017,NA,108.766666666667,0.151048951048934,35.1041666666667,24.6041666666667
2023-05-25,10.5,2023-05-25,0,1,1,1,"leptodiaptomus_minutus",6,10,0.626,14,80.1333333333333,0.18251748251748,30.0549242424242,19.5549242424242
2023-05-25,10.5,2023-05-25,0,1,1,1,"leptodiaptomus_minutus",7,7,0.679,7,87.4666666666667,0.19423076923077,31.421875,20.921875
2023-05-25,10.5,2023-05-25,0,1,1,1,"skistodiaptomus_oregonensis",8,4,0.982,16,101.633333333333,0.175699300699302,33.9322916666667,23.4322916666667
2023-05-25,10.5,2023-05-25,0,1,1,1,"skistodiaptomus_oregonensis",9,1,0.954,16,119.9,0.144755244755234,36.875,26.375
2023-05-25,10.5,2023-05-25,0,1,1,1,"leptodiaptomus_minutus",10,9,0.741,12,80.8833333333333,0.18251748251748,30.2041666666667,19.7041666666667
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",1,5,0.743,9,79.8333333333333,0.174999999999995,31.4930555555556,20.9930555555556
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",2,8,0.638,8,75.8666666666667,0.179720279720267,30.7523148148148,20.2523148148148
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",3,2,0.665,8,86.4,0.173776223776218,32.6805555555556,22.1805555555556
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",4,7,0.73,NA,77.8666666666667,0.173076923076915,31.140625,20.640625
2023-05-25,10.5,2023-05-26,1,2,1,1,"skistodiaptomus_oregonensis_male",5,10,1.114,NA,72.7166666666667,0.199300699300689,30.1818181818182,19.6818181818182
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_minutus",6,3,0.702,11,85.0666666666667,0.173601398601395,32.4322916666667,21.9322916666667
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",7,6,0.852,NA,78.4833333333333,0.167832167832163,31.2708333333333,20.7708333333333
2023-05-25,10.5,2023-05-26,1,2,1,1,"skistodiaptomus_oregonensis",8,1,0.982,14,108.333333333333,0.159615384615372,36.2916666666667,25.7916666666667
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",9,9,0.983,NA,73.4,0.191083916083904,30.3125,19.8125
2023-05-25,10.5,2023-05-26,1,2,1,1,"leptodiaptomus_sicilis",10,4,0.832,NA,82.6166666666667,0.173776223776218,31.9958333333333,21.4958333333333
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus_male",1,7,0.81,NA,65.4166666666667,0.229020979020976,30.2005208333333,19.7005208333333
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus_male",2,5,0.737,NA,68.0666666666667,0.224475524475517,30.8402777777778,20.3402777777778
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus_male",3,9,0.832,NA,62.4,0.25244755244755,29.4810606060606,18.9810606060606
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus",4,3,0.617,10,77.2833333333333,0.203321678321667,32.9583333333333,22.4583333333333
2023-05-25,10.5,2023-05-27,2,3,1,1,"skistodiaptomus_oregonensis",5,1,0.905,14,90.2166666666667,0.183581418581412,35.6875,25.1875
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_sicilis",6,8,0.775,NA,62.8833333333333,0.25244755244755,29.6041666666667,19.1041666666667
2023-05-25,10.5,2023-05-27,2,3,1,1,"skistodiaptomus_oregonensis",7,2,0.96,NA,88.3333333333333,0.195454545454548,35.2986111111111,24.7986111111111
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus",8,4,0.658,8,68.4666666666667,0.224475524475517,30.9375,20.4375
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_sicilis",9,10,0.908,NA,61.05,0.249125874125871,29.1344696969697,18.6344696969697
2023-05-25,10.5,2023-05-27,2,3,1,1,"leptodiaptomus_minutus",10,6,0.732,8,67.8,0.222727272727267,30.7559523809524,20.2559523809524
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_sicilis",1,11,0.828,NA,62.5333333333333,0.202272727272725,30.7692307692308,20.2692307692308
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus_male",2,4,0.726,NA,69.2666666666667,0.195979020979008,32.175,21.675
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus_male",3,10,0.71,NA,63.1,0.202972027972027,30.8975694444444,20.3975694444444
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus_male",4,9,0.733,NA,63.5,0.202972027972027,30.9886363636364,20.4886363636364
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus_male",5,6,0.773,NA,67.15,0.196153846153839,31.7559523809524,21.2559523809524
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus",6,8,0.681,NA,64.55,0.194405594405595,31.212962962963,20.712962962963
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus",7,2,0.683,NA,70.3666666666667,0.20104895104894,32.3958333333333,21.8958333333333
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus_male",8,7,0.713,NA,66.2333333333333,0.193881118881111,31.5462962962963,21.0462962962963
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus",9,5,0.666,NA,68.4666666666667,0.194230769230759,32.0083333333333,21.5083333333333
2023-05-25,10.5,2023-05-28,3,4,1,1,"leptodiaptomus_minutus",10,3,0.685,NA,69.9333333333333,0.195979020979008,32.3263888888889,21.8263888888889
2023-05-25,10.5,2023-05-28,3,4,1,1,"skistodiaptomus_oregonensis",11,1,0.985,20,86,0.173295454545451,35.375,24.875
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",1,3,0.645,4,83.2,0.184790209790207,31.7777777777778,18.2777777777778
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",2,6,0.739,8,80.2333333333333,0.188461538461534,31.2232142857143,17.7232142857143
2023-05-30,13.5,2023-05-30,0,5,1,1,"limnocalanus_macrurus",3,9,1.185,NA,63.1833333333333,0.197552447552446,27.844696969697,14.344696969697
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",4,5,0.773,6,80.95,0.188461538461534,31.34375,17.84375
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",5,2,0.751,2,85.2,0.185839160839159,32.1666666666667,18.6666666666667
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",6,8,0.75,6,75.9666666666667,0.182167832167821,30.3726851851852,16.8726851851852
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",7,10,0.769,7,55.0166666666667,0.20751748251748,26.1527777777778,12.6527777777778
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",8,7,0.813,7,76.8333333333333,0.18076923076922,30.5439814814815,17.0439814814815
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",9,4,0.693,4,81.9333333333333,0.183741258741255,31.55,18.05
2023-05-30,13.5,2023-05-30,0,5,1,1,"leptodiaptomus_minutus",10,1,0.763,NA,88.1666666666667,0.251223776223779,32.7291666666667,19.2291666666667
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus",1,6,1.24,NA,47.8833333333333,0.24458041958041,25.3928571428571,11.8928571428571
2023-05-30,13.5,2023-05-30,0,6,1,2,"leptodiaptomus_sicilis",2,3,1.135,NA,65.8833333333333,0.206818181818178,29.4097222222222,15.9097222222222
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus_juvenile",3,5,1.015,NA,48.3166666666667,0.245804195804186,25.5173611111111,12.0173611111111
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus",4,10,1.191,NA,33.5333333333333,0.236538461538457,21.9583333333333,8.45833333333333
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus",5,4,1.235,NA,50.4,0.234965034965025,26.0041666666667,12.5041666666667
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus_male",6,7,1.171,NA,43.25,0.240559440559434,24.3229166666667,10.8229166666667
2023-05-30,13.5,2023-05-30,0,6,1,2,"senecella_calanoides",7,8,1.011,NA,41.5333333333333,0.237937062937059,23.9050925925926,10.4050925925926
2023-05-30,13.5,2023-05-30,0,6,1,2,"limnocalanus_macrurus_juvenile",8,9,0.963,NA,40.2666666666667,0.240384615384612,23.5890151515152,10.0890151515152
2023-05-30,13.5,2023-05-30,0,6,1,2,"epischura_lacustris_male",9,2,1.043,NA,75.0666666666667,0.211013986013974,31.3125,17.8125
2023-05-30,13.5,2023-05-30,0,6,1,2,"epischura_lacustris_juvenile",10,1,0.78,NA,78.45,0.209498834498827,31.9791666666667,18.4791666666667
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",1,6,0.672,NA,57.3666666666667,0.206818181818178,31.5446428571429,18.0446428571429
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_sicilis",2,3,0.833,NA,63.0166666666667,0.204720279720276,32.7569444444444,19.2569444444444
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",3,5,0.784,NA,58.8166666666667,0.200174825174823,31.8715277777778,18.3715277777778
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",4,10,0.839,NA,52.2833333333333,0.201748251748242,30.4079861111111,16.9079861111111
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",5,9,0.694,NA,55.5166666666667,0.211188811188805,31.1155303030303,17.6155303030303
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",6,8,0.743,NA,56,0.211101398601394,31.2354166666667,17.7354166666667
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus_male",7,7,0.757,NA,56.6666666666667,0.208216783216778,31.3935185185185,17.8935185185185
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_sicilis",8,4,0.878,NA,61.6666666666667,0.209440559440558,32.475,18.975
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",9,2,0.826,18,64.1166666666667,0.206464368964368,32.9895833333333,19.4895833333333
2023-05-30,13.5,2023-05-31,1,7,1,1,"leptodiaptomus_minutus",10,1,0.78,13,64.3333333333333,0.206464368964368,33.0625,19.5625
2023-06-19,17,2023-06-19,0,8,1,1,"epischura_lacustris_male",1,6,1.028,NA,64.25,0.202622377622375,32.8303571428571,15.8303571428571
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",2,8,0.616,NA,62.0333333333333,0.197552447552444,32.3680555555556,15.3680555555556
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",3,10,0.645,NA,50.4833333333333,0.21083916083915,30.0034722222222,13.0034722222222
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",4,3,0.728,NA,66.3333333333333,0.208566433566429,33.2760416666667,16.2760416666667
2023-06-19,17,2023-06-19,0,8,1,1,"epischura_lacustris",5,7,1.158,NA,62.9833333333333,0.197552447552444,32.5740740740741,15.5740740740741
2023-06-19,17,2023-06-19,0,8,1,1,"epischura_lacustris",6,1,1.3,NA,70.2333333333333,0.185314685314669,34.0416666666667,17.0416666666667
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",7,9,0.627,6,56.9833333333333,0.211538461538459,31.3522727272727,14.3522727272727
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",8,2,0.745,10,66.9666666666667,0.208566433566429,33.4166666666667,16.4166666666667
2023-06-19,17,2023-06-19,0,8,1,1,"epischura_lacustris_juvenile",9,5,0.94,NA,65.55,0.209090909090907,33.1041666666667,16.1041666666667
2023-06-19,17,2023-06-19,0,8,1,1,"leptodiaptomus_minutus",10,4,0.746,14,66,0.21284965034965,33.2041666666667,16.2041666666667
2023-06-22,20,2023-06-22,0,9,1,1,"leptodiaptomus_minutus",1,11,0.669,NA,33.1333333333333,0.208391608391604,30.9711538461538,10.9711538461538
2023-06-22,20,2023-06-22,0,9,1,1,"skistodiaptomus_oregonensis",2,5,0.833,NA,60.9166666666667,0.189860139860137,36.4340277777778,16.4340277777778
2023-06-22,20,2023-06-22,0,9,1,1,"skistodiaptomus_oregonensis",3,1,0.792,NA,68.1166666666667,0.17216783216782,37.7083333333333,17.7083333333333
2023-06-22,20,2023-06-22,0,9,1,1,"epischura_lacustris_juvenile",4,6,0.795,NA,44.7666666666667,0.196678321678309,33.3958333333333,13.3958333333333
2023-06-22,20,2023-06-22,0,9,1,1,"skistodiaptomus_oregonensis",5,2,0.958,NA,66.2166666666667,0.158916083916073,37.3645833333333,17.3645833333333
2023-06-22,20,2023-06-22,0,9,1,1,"leptodiaptomus_minutus",6,9,0.75,NA,43.2166666666667,0.195804195804183,33.0625,13.0625
2023-06-22,20,2023-06-22,0,9,1,1,"skistodiaptomus_oregonensis",7,3,0.96,36,65.0833333333333,0.161363636363625,37.1510416666667,17.1510416666667
2023-06-22,20,2023-06-22,0,9,1,1,"skistodiaptomus_oregonensis",8,4,0.802,NA,63.25,0.177622377622372,36.8583333333333,16.8583333333333
2023-06-22,20,2023-06-22,0,9,1,1,"epischura_lacustris_juvenile",9,8,0.636,NA,44.1,0.196678321678309,33.2523148148148,13.2523148148148
2023-06-22,20,2023-06-22,0,9,1,1,"leptodiaptomus_minutus",10,7,0.816,18,44.35,0.196678321678309,33.3125,13.3125
2023-06-22,20,2023-06-22,0,9,1,1,"leptodiaptomus_minutus",11,10,0.65,NA,39.3,0.198426573426565,32.2632575757576,12.2632575757576
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",1,5,0.64,NA,59.6666666666667,0.177097902097896,33.0138888888889,13.0138888888889
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus",2,10,0.63,5,44.3333333333333,0.187937062937055,30.0017361111111,10.0017361111111
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus",3,9,0.604,9,55.0833333333333,0.192307692307685,32.1098484848485,12.1098484848485
2023-06-22,20,2023-06-23,1,10,1,1,"skistodiaptomus_oregonensis_male",4,1,0.75,NA,80.5666666666667,0.172727272727263,36.6458333333333,16.6458333333333
2023-06-22,20,2023-06-23,1,10,1,1,"skistodiaptomus_oregonensis_male",5,2,0.791,NA,77.4666666666667,0.176398601398592,36.1458333333333,16.1458333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",6,8,0.578,NA,55.8833333333333,0.192307692307685,32.2708333333333,12.2708333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",7,7,0.643,NA,56.6333333333333,0.188636363636357,32.4140625,12.4140625
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",8,3,0.619,NA,61.1666666666667,0.171678321678314,33.3020833333333,13.3020833333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",9,4,0.596,NA,60.4,0.173601398601393,33.1458333333333,13.1458333333333
2023-06-22,20,2023-06-23,1,10,1,1,"leptodiaptomus_minutus_male",10,6,0.601,NA,58.75,0.18164335664335,32.8273809523809,12.8273809523809
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",1,3,0.856,NA,44.4166666666667,0.225349650349636,38.1458333333333,14.6458333333333
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",2,1,0.955,24,47.6166666666667,0.210489510489489,38.8541666666667,15.3541666666667
2023-06-25,23.5,2023-06-25,0,11,1,1,"epischura_lacustris",3,10,1.132,NA,27.0833333333333,0.26590909090908,34.0642361111111,10.5642361111111
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",4,8,1.014,22,39.65,0.232867132867127,37.0666666666667,13.5666666666667
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",5,9,0.952,NA,39.2333333333333,0.232867132867127,36.9659090909091,13.4659090909091
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",6,7,1.015,23,40.0833333333333,0.229020979020975,37.1796875,13.6796875
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",7,6,0.931,18,40.3333333333333,0.229020979020975,37.2440476190476,13.7440476190476
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",8,5,1.014,NA,40.6666666666667,0.229020979020975,37.3159722222222,13.8159722222222
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",9,2,0.935,NA,44.5,0.225349650349636,38.1875,14.6875
2023-06-25,23.5,2023-06-25,0,11,1,1,"skistodiaptomus_oregonensis",10,4,0.962,NA,43.6666666666667,0.228846153846143,37.9958333333333,14.4958333333333
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",1,3,0.902,24,56.6166666666667,0.191958041958033,37.7222222222222,14.2222222222222
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",2,6,0.945,30,50.2333333333333,0.206293706293691,36.4523809523809,12.9523809523809
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",3,4,0.902,32,55.8666666666667,0.190559440559428,37.5729166666667,14.0729166666667
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis_male",4,7,0.846,NA,48.3,0.220979020979008,36.0260416666667,12.5260416666667
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",5,2,0.915,28,57.0166666666667,0.192307692307684,37.8229166666667,14.3229166666667
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",6,10,1.03,NA,33.8166666666667,0.245629370629364,32.7829861111111,9.28298611111111
2023-06-25,23.5,2023-06-26,1,12,1,1,"leptodiaptomus_minutus",7,8,0.679,NA,35.7,0.236013986013978,33.2407407407407,9.74074074074074
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis_male",8,5,0.738,NA,55.0666666666667,0.190559440559428,37.4131944444444,13.9131944444444
2023-06-25,23.5,2023-06-26,1,12,1,1,"skistodiaptomus_oregonensis",9,1,0.949,NA,57.3333333333333,0.192307692307684,37.9166666666667,14.4166666666667
2023-06-25,23.5,2023-06-26,1,12,1,1,"epischura_lacustris_juvenile",10,9,0.725,NA,34.9,0.244055944055936,33.0492424242424,9.54924242424242
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",1,1,0.997,30,51.2333333333333,0.205804195804188,37.8333333333333,14.3333333333333
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",2,7,1.009,NA,47.0333333333333,0.206818181818165,36.9947916666667,13.4947916666667
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",3,9,0.996,38,45.8333333333333,0.220804195804181,36.7443181818182,13.2443181818182
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",4,3,0.952,20,48.5166666666667,0.199125874125857,37.3194444444444,13.8194444444444
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",5,6,0.899,NA,47.3666666666667,0.206818181818165,37.0654761904762,13.5654761904762
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",6,5,0.952,17,47.6666666666667,0.206818181818165,37.125,13.625
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",7,10,0.98,NA,45.3333333333333,0.220804195804181,36.6388888888889,13.1388888888889
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",8,4,0.934,NA,48.1,0.199125874125857,37.2166666666667,13.7166666666667
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",9,2,0.972,20,48.8166666666667,0.199125874125857,37.3819444444444,13.8819444444444
2023-06-25,23.5,2023-06-27,2,13,1,1,"skistodiaptomus_oregonensis",10,8,0.803,NA,46.5333333333333,0.211538461538445,36.8935185185185,13.3935185185185
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",1,1,NA,NA,61.05,0.196258741258737,38.5416666666667,14.5416666666667
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",2,9,0.741,8,38.25,0.250524475524468,33.6420454545455,9.64204545454545
2023-07-01,24,2023-07-01,0,14,1,1,"epischura_lacustris_male",3,8,0.996,NA,38.5833333333333,0.250524475524468,33.7354166666667,9.73541666666667
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",4,5,NA,NA,50.6833333333333,0.223951048951033,36.4652777777778,12.4652777777778
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",5,4,NA,NA,51.05,0.218881118881104,36.5625,12.5625
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",6,7,0.739,10,39.0166666666667,0.244930069930061,33.8619791666667,9.86197916666666
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",7,10,0.731,NA,35.4,0.251223776223769,32.9184027777778,8.91840277777778
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",8,2,NA,NA,53.2833333333333,0.200699300699286,37.0208333333333,13.0208333333333
2023-07-01,24,2023-07-01,0,14,1,1,"leptodora_kindti_male",9,3,NA,NA,51.55,0.218881118881104,36.6736111111111,12.6736111111111
2023-07-01,24,2023-07-01,0,14,1,1,"leptodiaptomus_minutus",10,6,0.671,12,39.5166666666667,0.244930069930061,33.9613095238095,9.96130952380953
2023-07-01,24,2023-07-02,1,15,1,1,"skistodiaptomus_oregonensis",1,4,0.96,NA,51.3166666666667,0.203846153846141,37.4291666666667,13.4291666666667
2023-07-01,24,2023-07-02,1,15,1,1,"leptodora_kindti_male",2,10,NA,NA,29.7666666666667,0.234090909090897,32.8315972222222,8.83159722222222
2023-07-01,24,2023-07-02,1,15,1,1,"leptodora_kindti_male",3,5,NA,NA,50.1333333333333,0.199999999999987,37.1875,13.1875
2023-07-01,24,2023-07-02,1,15,1,1,"skistodiaptomus_oregonensis",4,6,0.963,NA,49.4,0.19125874125873,37.0476190476191,13.0476190476191
2023-07-01,24,2023-07-02,1,15,1,1,"leptodiaptomus_minutus",5,9,0.77,NA,30.3333333333333,0.233566433566422,32.9791666666667,8.97916666666666
2023-07-01,24,2023-07-02,1,15,1,1,"leptodora_kindti_male",6,7,NA,NA,48.6666666666667,0.196153846153835,36.9050925925926,12.9050925925926
2023-07-01,24,2023-07-02,1,15,1,1,"leptodora_kindti_male",7,1,NA,NA,55,0.197552447552435,38.2083333333333,14.2083333333333
2023-07-01,24,2023-07-02,1,15,1,1,"skistodiaptomus_oregonensis",8,3,0.949,NA,52.5166666666667,0.199125874125863,37.6666666666667,13.6666666666667
2023-07-01,24,2023-07-02,1,15,1,1,"leptodiaptomus_minutus",9,8,0.759,8,34.9,0.234440559440549,34.03125,10.03125
2023-07-01,24,2023-07-02,1,15,1,1,"leptodora_kindti_male",10,2,NA,NA,53.65,0.199125874125863,37.8958333333333,13.8958333333333
